199980,2
53,0
57,0
61,0
69,0
56,0
81,0
70,0
86,0
62,0
71,0
72,0
54,0
63,0
73,0
74,0
58,0
75,0
64,0
76,0
55,0
59,0
65,0
77,0
78,0
66,0
79,0
80,0
60,0
67,0
82,0
83,0
68,0
84,0
85,0
110,0
111,0
112,0
113,0
114,0
115,0
87,0
117,0
118,0
89,0
119,0
120,0
90,0
121,0
123,0
93,0
126,0
128,0
94,0
135,0
136,0
95,0
137,0
141,0
100,0
142,0
153,0
116,0
107,0
125,0
122,0
132,0
134,0
131,0
146,0
148,0
140,0
150,0
151,0
157,0
154,0
156,0
164,0
159,0
108,0
163,0
124,0
127,0
165,0
129,0
130,0
88,0
133,0
138,0
91,0
139,0
143,0
92,0
144,0
145,0
96,0
147,0
149,0
97,0
152,0
155,0
98,0
158,0
160,0
99,0
161,0
162,0
101,0
102,0
103,0
104,0
105,0
106,0
109,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
210,0
211,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
267,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
280,0
296,0
276,0
277,0
278,0
279,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
433,0
468,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,0
506,0
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
505,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
549,0
550,0
548,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
222691,2
222692,2
222693,2
222694,2
222695,2
222696,2
222697,2
222698,2
222699,2
222700,2
222701,2
222702,2
222703,2
222704,2
222705,2
222706,2
222707,2
222708,2
222709,2
222710,2
222669,2
222670,2
199884,0
199885,0
222644,2
222645,2
199886,0
199887,0
222622,2
222623,2
222624,2
222625,2
199888,0
199889,0
199890,0
199891,0
199897,0
199893,0
222648,2
222649,2
222650,2
222651,2
222652,2
222653,2
222654,2
199898,0
199899,0
199892,0
199894,0
199895,0
199896,0
222711,2
222674,2
222675,2
199900,0
199901,0
199902,0
199904,0
222626,2
222627,2
222628,2
222629,2
199903,0
199905,0
222676,2
222678,2
222679,2
222677,2
199906,0
199907,0
199908,0
199909,0
222680,2
222681,2
199910,0
199911,0
199913,0
222637,2
222638,2
222639,2
222640,2
222641,2
199912,0
199914,0
199915,0
222643,2
222642,2
199916,0
199917,0
222658,2
222659,2
222660,2
222661,2
199918,0
199919,0
199921,0
222663,2
222664,2
222665,2
199920,0
199922,0
222633,2
222636,2
199923,0
199924,0
199925,0
199926,0
222635,0
222634,0
222631,2
222630,2
199927,0
199928,0
222671,2
199929,0
199930,0
222667,2
222666,2
199932,0
199933,0
199931,0
199934,0
199936,0
222662,2
199935,0
199937,0
222712,2
222713,2
222714,2
222715,2
222632,2
199938,0
222716,2
222717,2
199939,0
222655,2
199940,0
222672,2
222673,2
199941,0
199942,0
199943,0
222684,0
222685,0
222683,0
222646,2
222647,2
199944,0
222686,0
222718,2
222688,0
222687,0
222689,0
222690,2
222656,2
222657,2
199945,0
606,0
602,0
598,0
591,2
590,2
592,0
593,0
594,0
595,0
596,0
597,0
599,0
600,0
601,0
603,0
604,0
605,0
607,0
640,1
612,2
638,1
609,0
636,1
611,0
618,1
614,0
634,1
616,0
617,1
619,0
615,1
621,0
613,1
625,0
608,1
627,0
610,1
629,0
620,1
633,0
628,1
635,0
626,1
637,0
622,1
641,0
624,1
643,0
632,1
645,0
630,1
647,0
654,1
649,0
657,0
651,0
652,1
653,0
644,1
639,0
642,1
655,0
650,1
631,0
648,1
623,0
656,1
646,1
659,0
733,0
661,0
667,1
663,0
662,1
665,0
660,1
666,0
658,1
668,0
709,1
671,0
707,1
673,0
705,1
675,0
676,1
677,0
674,1
679,0
703,1
681,0
672,1
683,0
669,1
688,0
701,1
690,0
687,1
692,0
680,1
696,0
678,1
698,0
685,1
700,0
682,1
704,0
684,1
706,0
699,1
708,0
691,1
711,0
689,1
713,0
697,1
715,0
693,1
717,0
695,1
721,0
726,1
723,0
710,1
725,0
712,1
729,0
724,1
731,0
716,1
702,0
714,1
727,0
722,1
719,0
718,1
694,0
720,1
686,0
730,1
670,0
728,1
664,0
732,1
794,0
791,1
802,0
785,1
786,0
783,1
734,2
781,1
736,0
789,1
740,0
787,1
742,0
777,1
744,0
816,0
746,0
755,1
748,0
739,1
750,0
753,1
752,0
737,1
756,0
735,1
758,0
751,1
760,0
743,1
764,0
741,1
766,0
749,1
768,0
745,1
772,0
747,1
774,0
801,1
776,0
771,1
778,0
757,1
780,0
765,1
782,0
759,1
784,0
761,1
788,0
799,1
790,0
775,1
792,0
773,1
796,0
797,1
798,0
793,1
800,0
795,1
804,0
813,1
806,0
805,1
808,0
803,1
810,0
811,1
812,0
807,1
814,0
809,1
770,0
815,1
762,0
763,1
754,0
769,1
738,0
767,1
779,1
893,0
905,1
900,0
829,1
886,0
831,1
817,2
828,1
819,0
818,1
823,0
826,1
825,0
824,1
827,0
820,1
832,0
822,1
834,0
853,1
836,0
839,1
840,0
837,1
842,0
833,1
844,0
835,1
846,0
881,1
848,0
851,1
850,0
843,1
852,0
841,1
856,0
849,1
858,0
845,1
860,0
847,1
864,0
879,1
866,0
865,1
868,0
857,1
872,0
855,1
874,0
863,1
876,0
859,1
878,0
861,1
880,0
877,1
882,0
869,1
884,0
867,1
888,0
875,1
890,0
871,1
892,0
873,1
894,0
891,1
896,0
883,1
898,0
889,1
902,0
885,1
904,0
887,1
906,0
897,1
908,0
895,1
910,0
903,1
912,0
899,1
914,0
901,1
870,0
909,1
854,0
907,1
862,0
913,1
838,0
911,1
821,0
830,0
919,1
916,0
930,1
994,0
949,1
1019,0
927,1
1011,0
925,1
986,0
921,1
1027,0
937,1
978,0
935,1
954,0
947,1
962,0
945,1
918,0
939,1
920,0
943,1
922,0
941,1
926,0
951,1
928,0
917,1
929,0
932,1
933,0
955,1
934,0
981,1
936,0
953,1
938,0
985,1
940,0
983,1
942,0
979,1
944,0
965,1
948,0
957,1
950,0
963,1
952,0
959,1
956,0
961,1
958,0
977,1
960,0
969,1
964,0
967,1
966,0
975,1
968,0
971,1
970,0
973,1
972,0
1007,1
974,0
993,1
976,0
991,1
980,0
987,1
982,0
989,1
984,0
1005,1
988,0
997,1
990,0
995,1
992,0
1003,1
996,0
999,1
998,0
1001,1
1000,0
1018,1
1002,0
1010,1
1004,0
1008,1
1006,0
1016,1
1009,0
1012,1
1013,0
1014,1
1015,0
1030,1
1017,0
1022,1
1021,0
1020,1
1023,0
1028,1
1025,0
1024,1
1029,0
1026,1
1031,0
915,1
946,0
923,1
924,0
931,0
1103,1
1074,0
1105,1
1122,0
1125,1
1114,0
1101,1
1106,0
1111,1
1090,0
1117,1
1082,0
1127,1
1058,0
1121,1
1172,0
1119,1
1033,0
1109,1
1034,0
1131,1
1036,0
1145,1
1038,0
1115,1
1040,0
1141,1
1044,0
1144,1
1046,0
1137,1
1048,0
1139,1
1052,0
1148,1
1054,0
1147,1
1056,0
1157,1
1060,0
1155,1
1062,0
1149,1
1064,0
1151,1
1066,0
1153,1
1068,0
1159,1
1070,0
1165,1
1072,0
1161,1
1076,0
1163,1
1078,0
1167,1
1080,0
1171,1
1083,0
1169,1
1086,0
1123,1
1088,0
1099,1
1092,0
1091,1
1094,0
1133,1
1096,0
1113,1
1098,0
1135,1
1100,0
1035,1
1102,0
1032,1
1104,0
1084,1
1108,0
1043,1
1110,0
1057,1
1112,0
1041,1
1116,0
1037,1
1118,0
1039,1
1120,0
1085,1
1124,0
1055,1
1126,0
1047,1
1128,0
1045,1
1130,0
1053,1
1132,0
1049,1
1134,0
1051,1
1136,0
1081,1
1140,0
1059,1
1142,0
1067,1
1143,0
1065,1
1150,0
1061,1
1152,0
1063,1
1154,0
1079,1
1158,0
1071,1
1160,0
1069,1
1162,0
1077,1
1164,0
1073,1
1166,0
1075,1
1168,0
1089,1
1170,0
1087,1
1138,0
1129,1
1156,0
1093,1
1050,0
1107,1
1146,0
1097,1
1042,0
1095,1
1287,0
1198,1
1173,2
1310,1
1295,0
1318,1
1279,0
1316,1
1263,0
1314,1
1351,0
1312,1
1271,0
1192,1
1255,0
1190,1
1239,0
1194,1
1343,0
1174,1
1247,0
1182,1
1231,0
1180,1
1335,0
1176,1
1215,0
1178,1
1223,0
1186,1
1327,0
1184,1
1207,0
1188,1
1191,0
1216,1
1177,0
1284,1
1179,0
1246,1
1181,0
1214,1
1185,0
1200,1
1187,0
1212,1
1189,0
1204,1
1193,0
1202,1
1195,0
1210,1
1197,0
1206,1
1201,0
1208,1
1203,0
1218,1
1205,0
1220,1
1209,0
1222,1
1211,0
1244,1
1213,0
1230,1
1217,0
1226,1
1219,0
1224,1
1221,0
1242,1
1183,0
1228,1
1319,0
1232,1
1225,0
1240,1
1227,0
1238,1
1229,0
1234,1
1233,0
1236,1
1235,0
1282,1
1237,0
1250,1
1241,0
1280,1
1243,0
1248,1
1245,0
1264,1
1249,0
1328,1
1251,0
1262,1
1253,0
1254,1
1175,0
1252,1
1257,0
1260,1
1259,0
1256,1
1261,0
1258,1
1265,0
1326,1
1267,0
1278,1
1269,0
1274,1
1273,0
1266,1
1275,0
1272,1
1277,0
1268,1
1281,0
1270,1
1283,0
1324,1
1285,0
1286,1
1289,0
1276,1
1291,0
1322,1
1293,0
1300,1
1297,0
1308,1
1299,0
1330,1
1301,0
1338,1
1305,0
1336,1
1307,0
1332,1
1309,0
1334,1
1313,0
1350,1
1315,0
1342,1
1317,0
1340,1
1321,0
1348,1
1323,0
1344,1
1325,0
1346,1
1329,0
1320,1
1331,0
1292,1
1333,0
1288,1
1337,0
1290,1
1339,0
1296,1
1341,0
1298,1
1345,0
1294,1
1347,0
1306,1
1349,0
1304,1
1311,0
1196,1
1199,0
1302,1
1303,0
1550,1
1519,0
1542,1
1479,0
1540,1
1459,0
1544,1
1523,0
1556,1
1396,0
1546,1
1511,0
1554,1
1505,0
1548,1
1360,0
1560,1
1447,0
1558,1
1531,0
1530,1
1527,0
1522,1
1439,0
1536,1
1529,0
1528,1
1457,0
1524,1
1384,0
1538,1
1473,0
1385,1
1368,0
1484,1
1370,0
1486,1
1372,0
1383,1
1374,0
1353,1
1376,0
1381,1
1503,0
1379,1
1483,0
1365,1
1402,0
1357,1
1477,0
1355,1
1407,0
1363,1
1409,0
1359,1
1535,0
1361,1
1533,0
1377,1
1394,0
1369,1
1388,0
1367,1
1382,0
1375,1
1467,0
1371,1
1390,0
1373,1
1415,0
